STATEFIPS,STATE,zipcode,Size of adjusted gross income,No of returns,No of single returns,No of joint returns,No of head of household returns,Number of electronically filed returns,Number of computer prepared paper returns,Number of returns with paid preparer's signature,Number of returns with direct deposit,Number of individuals,Total number of volunteer prepared returns,Number of volunteer income tax assistance VITA prepared returns,Number of tax counseling for the elderly  TCE prepared returns,Number of volunteer prepared returns with Earned Income Credit,Number of refund anticipation check returns,Number of elderly returns,Adjust gross income AGI,Number of returns with total income,Total income amount,Number of returns with salaries and wages,Salaries and wages amount,Number of returns with taxable interest,Taxable interest amount,Number of returns with ordinary dividends,Ordinary dividends amount,Number of returns with qualified dividends,Qualified dividends amount,Number of returns with state and local income tax refunds,State and local income tax refunds amount,Number of returns with business or professional net income less loss,Business or professional net income less loss amount,Number of returns with net capital gain less loss,Net capital gain less loss amount,Number of returns with taxable individual retirement arrangements distributions,Taxable individual retirement arrangements distributions amount,Number of returns with taxable pensions and annuities,Taxable pensions and annuities amount,Number of farm returns,Number of returns with unemployment compensation,Unemployment compensation amount,Number of returns with taxable Social Security benefits,Taxable Social Security benefits amount,Number of returns with partnership/S-corp net income less loss,Partnership/S-corp net income less loss amount,Number of returns with total statutory adjustments,Total statutory adjustments amount,Number of returns with educator expenses,Educator expenses amount,Number of returns with Self-employed Keogh retirement plans,Self-employed Keogh retirement plans amount,Number of returns with Self employed health insurance deduction,Self employed health insurance deduction amount,Number of returns with Individual retirement arrangement payments,Individual retirement arrangement payments amount,Number of returns with student loan interest deduction,Student loan interest deduction amount,Number of returns with total standard deduction,Total standard deduction amount,Number of returns with basic standard deduction,Basic standard deduction amount,Number of returns with additional standard deduction,Additional standard deduction amount,Number of returns with itemized deductions,Total itemized deductions amount,Amount of AGI for itemized returns,Number of returns with Total medical and dental expense deduction,Total medical and dental expense deduction amount,Number of returns with State and local income taxes,State and local income taxes amount,Number of returns with State and local general sales tax,State and local general sales tax amount,Number of returns with real estate taxes,Real estate taxes amount,Number of returns with Personal property taxes,Personal property taxes amount,Number of returns with Limited state and local taxes,Limited state and local taxes,Number of returns with Total taxes paid,Total taxes paid amount,Number of returns with Home mortgage interest paid,Home mortgage interest paid amount,Number of returns with Home mortgage from personal seller,Home mortgage from personal seller amount,Number of returns with Deductible points,Deductible points amount,Number of returns with Investment interest paid,Investment interest paid amount,Number of returns with Total charitable contributions,Total charitable contributions amount,Number of returns with Other non-limited miscellaneous deductions,Other non limited miscellaneous deductions amount,Number of returns with Qualified business income deduction,Qualified business income deduction,Number of returns with taxable income,Taxable income amount,Number of returns with income tax before credits,Income tax before credits amount,Number of returns with alternative minimum tax,Alternative minimum tax amount,Number of returns with excess advance premium tax credit repayment,Excess advance premium tax credit repayment amount,Number of returns with total tax credits,Total tax credits amount,Number of returns with foreign tax credit,Foreign tax credit amount,Number of returns with child and dependent care credit,Child and dependent care credit amount,Number of returns with nonrefundable education credit,Nonrefundable education credit amount,Number of returns with retirement savings contribution credit,Retirement savings contribution credit amount,Number of returns with child and other dependent credit,Child and other dependent credit amount,Number of returns with residential energy tax credit,Residential energy tax credit amount,Number of returns with self employment tax,Self employment tax amount,Number of returns with total premium tax credit,Total premium tax credit amount,Number of returns with advance premium tax credit,Advance premium tax credit amount,Number of returns with total tax payments,Total tax payments amount,Number of returns with earned income credit,Earned income credit amount,Number of returns with excess earned income credit,Excess earned income credit refundable amount,Number of returns with additional child tax credit,Additional child tax credit amount,Number of returns with refundable education credit,Refundable education credit amount,Number of returns with net premium tax credit,Net premium tax credit amount,Number of returns with income tax after credits,Income tax after credits amount,Number of returns with tax liability,Total tax liability amount,Number of returns with additional Medicare tax,Additional Medicare tax amount,Number of returns with net investment income tax,Net investment income tax amount,Number of returns with tax due at time of filing,Tax due at time of filing amount,Number of returns with total overpayments,Total overpayments amount,Number of returns with overpayments refunded,Overpayments refunded amount,Number of returns with credit to next years estimated tax,Credited to next years estimated tax amount
1,AL,0,"$1 under $25,000",778210,491030,84770,189600,712890,30670,384470,581180,1161150,18240,13370,4870,4080,192100,144610,10158838,778140,10311099,620600,8200593,93540,68317,37480,65753,33300,42751,1720,946,143610,722112,31360,33331,35890,235880,92450,901040,6660,14480,42564,40150,84012,6100,18118,135690,152261,1090,255,0,0,6250,21480,820,2733,15270,13996,769030,11066587,769020,10865714,106970,201097,7240,150873,132579,5430,78372,1690,2661,3370,3572,2610,3711,2090,516,6320,12513,6610,13409,2310,17641,0,0,40,11,60,86,4350,17842,70,616,22060,13735,300640,1552000,302720,160415,0,0,12070,4971,134080,45587,1330,57,5890,2076,22600,11110,36290,6464,70110,23975,580,368,110990,154932,45770,397658,47700,408319,710230,1922724,336190,1008528,308280,904717,196540,314315,44820,40934,17950,11658,197600,114340,304700,273340,0,0,0,0,62720,51936,671860,1700965,669570,1694792,1980,3512
1,AL,0,"$25,000 under $50,000",525940,247140,123910,139860,481760,18960,267290,394400,992420,9790,7390,2400,410,133500,113810,18974967,525940,19145621,455080,15850756,93880,85088,36910,89999,32770,61055,7600,4987,70540,262605,29970,69745,35490,359872,96670,1728496,8220,11250,32728,91930,656943,9150,66263,93950,170654,10750,2589,70,747,5650,26635,5810,20783,41270,42821,506740,8603871,506760,8456983,75670,148494,19940,446524,789861,13440,175276,11650,22962,6620,8917,11370,14457,10520,4045,17770,48028,19220,56071,10580,74615,30,228,150,71,70,166,16670,104470,940,10639,44210,63971,520700,9872820,518350,1077535,0,0,16320,14045,261340,311014,6540,377,29690,17784,39440,42387,95330,19739,187130,223550,8660,8411,39640,94831,28140,231542,29090,244646,510970,2029781,148370,339202,134660,304557,130800,257702,28170,25204,5920,5934,371060,767582,394750,875430,0,0,0,0,85860,122569,438020,1274802,435210,1266557,3670,7410
1,AL,0,"$50,000 under $75,000",285700,105140,128140,44560,260570,10670,157840,191280,595680,2050,1250,800,0,49260,82410,17535801,285700,17690402,243910,13637123,87540,92568,38230,127351,34620,88608,13370,10995,44060,278438,32400,126428,31340,428754,73400,1853438,7840,5070,17124,67190,1070844,10920,114428,71780,154601,10370,2611,60,584,4780,31741,5220,22667,32480,38536,261630,5038262,261630,4935793,52260,102780,25750,609119,1674539,11140,147795,19130,54996,5500,9733,19530,25226,16800,6336,24240,90895,25700,100880,18110,134453,40,316,150,52,140,214,21930,166873,1410,15809,36950,82266,285130,11839199,284600,1425405,0,0,4710,11709,131170,288956,10000,841,16800,9521,21030,26624,22390,3655,103640,235293,7240,9726,28680,76352,4710,41371,7330,63432,280730,1650422,1530,736,780,372,26600,45889,15000,13525,80,124,256550,1137455,263710,1226277,0,0,0,0,73980,154932,212040,575315,208470,564202,5020,13653
1,AL,0,"$75,000 under $100,000",179070,38820,123110,13740,164300,5020,102810,114000,432180,500,260,240,0,22900,57970,15546951,179070,15670456,152230,11584056,74030,89906,33320,138559,30220,97921,10490,10393,30650,260178,27750,142078,24910,447315,54850,1751828,4910,2420,8481,48150,1030569,8020,130206,48940,123505,6840,1834,100,1433,2330,17746,2180,11621,21350,24628,158280,3496792,158290,3421873,36670,75236,19220,500103,1724525,6380,92054,14880,56947,2760,5602,15660,24640,12530,4705,18470,89860,19010,94615,14450,120605,100,552,140,55,50,145,16750,151237,770,11606,28990,84348,178880,11417855,178620,1446533,0,0,1040,4668,85230,236339,8100,888,13760,8072,15020,19029,0,0,72390,198453,3040,4145,20110,60569,290,2317,1400,11711,176930,1549121,0,0,0,0,2270,3795,10060,8963,0,0,174090,1209092,175670,1286100,0,0,0,0,51330,139065,126850,401581,123310,388749,3040,10377
1,AL,0,"$100,000 under $200,000",257010,28180,216740,7150,236850,8400,149420,134040,692450,420,420,0,0,16120,85030,34974856,257010,35286228,224330,25607154,143920,239051,78150,482082,72160,359323,32480,41044,50970,753477,67990,664829,44310,1210176,86060,3621488,9470,1710,6259,64100,1661904,25660,821507,86330,311372,13720,3712,1200,20158,7210,66483,5010,30855,29230,35104,203850,4830219,203790,4725919,47880,101829,53360,1694297,8042866,8660,138147,47710,292110,4580,11938,48840,99551,39260,15338,52320,376076,53370,385647,44450,457333,310,1960,2330,1521,1050,4173,49230,598734,2150,41461,60940,299558,256910,28154883,256680,4197397,0,0,360,2536,141340,404893,24430,6566,24870,14872,21680,29178,0,0,117970,334331,3700,3630,35680,147912,0,0,410,3302,254640,4119219,0,0,0,0,40,104,18140,16648,0,0,255630,3790910,256080,3975986,640,239,90,141,104290,460071,152790,598248,144640,539385,9180,56257
1,AL,0,"$200,000 or more",74810,4540,66580,530,69330,1760,54190,19260,211830,0,0,0,0,480,27410,33623657,74810,34025927,64800,16333857,59770,525378,44180,1218658,41990,960266,10790,22078,19330,1097760,42460,3844735,14990,738412,21130,1299174,1520,60,181,16070,487117,26810,5867960,26690,402270,1030,259,2970,93212,8430,111015,550,5327,0,0,31790,769439,31780,748242,8300,17954,40850,2508562,21925814,760,22835,38860,784550,850,3081,38700,168206,29540,15989,40550,389007,40870,394649,32340,489817,240,2803,2300,1138,4530,60031,38880,1304067,1730,47116,36780,965541,74740,29037682,74720,6722984,380,4636,0,0,44450,196170,19420,56958,4660,2680,0,0,0,0,25740,73532,470,205,18070,161130,0,0,0,0,73850,6624749,0,0,0,0,0,0,0,0,0,0,74650,6501275,74720,6916983,29900,50464,39430,141243,40030,946610,32060,681565,22420,257633,9450,372747
2,AK,0,"$1 under $25,000",102820,81530,7850,10850,89210,6360,33470,63370,116480,6530,4430,2100,1630,15180,15380,1187416,102800,1204106,76900,889927,11730,6611,12960,19423,9630,11177,0,0,12680,70058,5430,5959,2630,17574,7120,65103,140,5070,13177,2920,6668,930,-1609,14410,16690,90,21,0,0,470,1196,240,552,2570,2135,101790,1239612,101780,1220081,10600,19000,810,18868,13032,470,7495,60,33,60,45,380,1660,90,36,460,1730,550,2110,290,3018,0,0,0,0,0,0,360,1045,0,0,4290,2730,55400,246187,58210,24913,0,0,140,84,16220,4652,640,19,160,54,2830,1508,4950,844,7310,2035,0,0,10430,13108,1740,17070,1790,16884,83930,159517,28390,56929,24800,51951,12880,18210,3410,2899,830,715,46740,20175,54780,34184,0,0,0,0,17720,8643,75910,133915,75430,132166,370,670
2,AK,0,"$25,000 under $50,000",79910,48680,14900,13510,72490,3260,27410,61990,137070,2390,1230,1160,380,17340,12530,2926689,79910,2955807,71130,2407412,11820,9790,10710,22456,7870,12912,20,18,10190,108640,5700,12807,3300,35385,9500,173720,140,4440,14481,8090,56053,1780,11250,16650,29118,560,130,110,1147,1100,3630,1240,3944,6930,6419,77680,1215305,77680,1201081,7610,13956,2280,51638,93965,940,16745,390,189,580,444,1770,7290,130,45,1820,7071,1960,7733,1660,16479,0,0,20,10,0,0,1230,5261,20,380,8690,15729,79520,1644938,79170,180292,0,0,1570,941,33320,40017,1550,96,2510,1445,5060,4998,11740,2385,21680,30655,110,63,8010,20953,3690,32504,3800,34073,77820,328840,17120,39000,15260,34454,16260,34919,3010,2438,1140,1121,61420,140179,64750,163093,0,0,0,0,11540,19564,68020,185024,67520,182576,740,1890
2,AK,0,"$50,000 under $75,000",51890,25460,17880,6840,46570,2160,20170,36650,102480,1060,460,600,0,8580,12280,3200399,51890,3232893,44820,2481736,13520,13493,10180,27182,8250,17439,50,28,8050,96211,6600,22861,4000,55261,10400,297403,110,2820,10370,8110,115042,1860,21178,14460,32494,1590,386,90,786,690,3045,1180,5277,6280,7166,48320,851049,48320,836609,7550,14041,3550,83428,223901,1010,19215,780,470,790,731,2930,12557,770,295,3060,13171,3320,14327,2730,28182,0,0,260,92,0,0,2110,11701,200,3941,7600,19855,51770,2243201,51700,278242,0,0,1090,1749,21220,49465,2040,154,1900,1150,2820,3065,3070,536,16460,43434,490,322,5980,18967,1710,18025,1840,19311,50910,342832,540,269,370,189,5240,11221,1730,1446,150,150,46150,228719,47660,250985,0,0,0,0,11330,26920,40310,118691,39720,115674,830,2922
2,AK,0,"$75,000 under $100,000",36350,12880,19390,3190,32620,1630,15900,23700,81780,420,210,210,0,4640,10540,3152386,36350,3179394,30990,2326215,12820,15372,9070,30577,7450,19548,30,33,6500,87922,6320,29756,4120,72329,9530,348237,130,1740,6645,7150,131721,1900,29847,9870,27008,1090,277,60,796,750,4231,520,2785,3520,3687,32650,652342,32640,638914,6670,13000,3560,88616,315739,750,14757,740,507,790,769,3190,15159,530,237,3200,15317,3340,15916,2900,31731,120,655,60,16,20,19,2190,14116,100,1812,6730,21537,36290,2383387,36260,322484,0,0,480,1750,15730,45820,2300,220,1600,1061,2130,2288,0,0,12720,40800,160,153,4810,17246,530,6747,850,9613,35830,358545,0,0,0,0,1160,2556,1150,958,0,0,34850,275903,35310,296420,0,0,0,0,9690,29647,26340,90982,25670,87439,680,2366
2,AK,0,"$100,000 under $200,000",61810,10760,47720,2770,55710,2960,29380,33780,160520,170,140,30,0,4660,19070,8504802,61810,8580242,53720,6128734,29130,46662,20870,107272,18250,72770,240,205,13110,239386,16600,165021,9560,275031,19980,964776,370,2200,8505,12370,268169,5620,147374,19840,75440,2800,792,790,13162,1700,13406,1380,8436,5890,6676,53270,1205603,53260,1181736,11530,23330,8490,259487,1244960,1490,34393,2260,3098,2450,3232,7740,44051,1590,773,7810,46168,8140,48320,7170,93692,190,1092,720,393,80,503,6370,63979,450,13078,15810,75206,61780,6957629,61750,1073964,0,0,180,1223,31650,96812,6540,1563,4690,3226,2800,3512,0,0,25400,83838,1120,1748,9690,43173,20,207,260,2794,61250,1094412,0,0,0,0,90,250,2230,1984,0,0,61370,975868,61510,1028748,240,65,0,0,23050,104786,38550,169866,36690,154033,2310,15162
2,AK,0,"$200,000 or more",18970,2080,16220,220,17230,890,12310,6180,50580,0,0,0,0,240,6960,7444161,18970,7541200,16400,3730542,13980,92395,10670,235587,9920,174509,0,0,4860,298392,10060,707446,3890,209019,6290,427709,80,70,294,3660,97236,5930,1238677,6440,97039,380,97,670,23267,2000,30047,120,1045,0,0,12430,293217,12420,286347,3180,6486,6360,295337,3175801,50,657,2040,6900,1340,2520,6030,56180,1000,459,6120,48419,6220,49901,5140,87671,30,213,570,297,650,5572,5490,110391,310,8510,9150,205912,18960,6608795,18950,1501564,0,0,0,0,10710,38216,4850,8410,1230,806,0,0,0,0,6080,18994,210,665,4270,39466,0,0,0,0,18770,1515657,0,0,0,0,0,0,0,0,0,0,18940,1461037,18960,1547746,7390,9648,9520,25484,9430,192062,9250,172609,7000,77708,2470,85363
4,AZ,0,"$1 under $25,000",1036690,721180,125100,176770,915730,51940,406730,714290,1466050,37220,20190,17030,6720,173650,224290,13734645,1036530,13966419,786840,10685836,126110,109728,74360,165157,65900,92037,3190,1755,183670,1219559,68200,63193,62860,425604,127420,1115381,1590,20190,77087,57890,116096,13840,9030,191080,231774,2960,652,160,1761,10240,32292,2330,6935,29510,23857,1017480,14571192,1017480,14254200,168190,316874,18470,415860,276622,14750,209186,4700,5756,10120,8462,12530,34372,7580,3544,16590,49923,17740,53541,10100,94838,60,327,490,320,440,884,12120,28681,560,5162,39820,25337,436760,2430456,433000,245450,0,0,6830,3025,169340,58735,4320,211,5270,1698,33450,16644,52590,8725,80820,29832,270,154,148680,214065,27140,216650,27840,212637,903600,2106463,366270,968949,323740,847860,205150,332319,46190,36809,14620,12901,312620,186518,448370,408527,0,0,0,0,105390,91244,840160,1788516,836650,1778444,3970,6102
4,AZ,0,"$25,000 under $50,000",863530,466740,181860,196620,779740,35420,353700,631180,1594270,20710,12670,8040,1930,171050,167970,31255075,863530,31572919,749870,26093427,121640,134052,72310,228117,65320,135353,10640,7184,103890,910156,66240,161232,60950,687227,128470,2127269,1580,17380,70811,123650,916750,17390,130104,175560,317844,16880,3989,560,5763,11270,48080,10820,38065,80030,75581,826670,13564766,826670,13352710,108150,212155,36940,875868,1424435,24970,359974,21010,29890,14830,20444,27890,68878,21150,12050,34460,118839,36400,126843,24110,223209,470,2762,1070,817,420,502,27500,101437,2220,24781,83290,126820,854160,16705452,848890,1815925,0,0,15470,13524,409330,478905,18580,1602,31030,18169,59620,56075,141290,27466,282880,366028,8390,7635,71270,181121,27180,209580,28270,218008,832960,3201483,219060,512620,196870,456074,203280,427489,37800,29229,9150,9440,624090,1337151,663170,1538491,0,0,0,0,157730,221049,699580,1880867,694930,1866056,6680,13959
4,AZ,0,"$50,000 under $75,000",461510,198610,185330,67620,415290,19020,214050,294190,950250,5880,3090,2790,0,60590,130670,28324747,461510,28615431,384830,21602385,116920,153589,74110,298305,67430,184110,17010,14394,65100,663769,67740,257691,56880,864872,109810,2713194,1020,7830,32574,100540,1636397,17670,230739,125640,290684,13990,3462,640,6727,9070,48338,8820,38426,61300,70818,412810,7692723,412810,7531130,82460,161752,48850,1192264,3062729,24610,365120,34210,71483,13300,23654,41640,104275,30670,17157,46580,200185,48500,208800,37920,366274,820,4936,3530,3484,830,2714,38230,161582,3760,49567,66730,155227,460200,19276298,459030,2332687,0,0,7440,17740,207200,456521,23320,2921,18920,10513,28830,31798,33230,5462,157710,380799,10790,19256,44350,130031,8590,80038,11140,97868,449370,2590367,6080,3116,4650,2354,47690,94964,19000,15310,630,662,408100,1876327,420690,2029882,0,0,0,0,132390,278281,327670,834735,321690,815682,8000,18881
4,AZ,0,"$75,000 under $100,000",288130,82350,176720,25030,261120,10640,143900,169900,672240,1360,600,760,0,28410,96930,24974908,288130,25209484,235230,17909254,101340,156237,67090,330299,61370,210225,18050,18792,46520,545150,61240,336374,48710,983310,86620,2757222,770,4140,16209,76620,1664474,16750,296245,81130,234576,9530,2552,570,8528,6750,42145,5340,28180,35330,37875,242600,5173852,242590,5049029,60800,124617,45130,1191058,3944646,18730,287753,34550,102994,9710,21439,40600,115136,30250,18347,43540,235473,45020,243538,37060,384680,410,2814,1990,2426,500,1258,37090,186367,1500,21878,54770,157120,287720,18419971,287130,2385703,0,0,2790,12221,135520,377070,21760,3912,16010,9325,21060,23174,0,0,106420,310398,8180,21478,32220,105102,780,7207,3620,28790,282680,2451944,0,0,0,0,10160,20128,13540,10904,0,0,275330,2008286,279050,2136280,0,0,0,0,95920,258668,191090,572173,185090,548276,7030,22212
4,AZ,0,"$100,000 under $200,000",428230,71770,333700,19470,391890,15830,231520,206700,1099960,610,340,270,0,23810,153180,58091423,428230,58679771,353830,40203522,208070,439413,150140,1097339,138990,746810,48360,65046,82100,1361323,141210,1582582,89960,2847184,141400,6133238,660,5300,21300,114350,2991063,46080,1442732,142140,588348,18960,5105,3830,63419,17070,133862,11770,71033,51770,61720,320900,7436504,320890,7252033,86420,184365,107570,3390628,15391121,31610,505984,91690,451859,15260,45582,100850,357601,75450,56446,105390,790080,107440,807905,92460,1172021,2280,14375,8450,9134,3850,15923,95440,707381,6970,166265,115600,541506,427930,46706472,427520,7027640,40,352,910,5656,229090,676083,54300,18928,32730,19330,28350,35025,0,0,173130,523326,15110,51360,57970,244134,0,0,1180,8865,422300,6825304,0,0,0,0,1710,4245,23780,20158,0,0,423370,6350985,424780,6653163,2460,692,90,43,186880,813335,240720,973911,225490,866432,19560,110113
4,AZ,0,"$200,000 or more",155130,18040,130600,3610,143440,4380,110430,45360,421290,0,0,0,0,1430,57040,73247312,155130,74052740,130600,35697889,116330,1226245,94130,3122694,88990,2366486,15960,31599,37070,1962756,96560,11525023,33770,2040570,41380,2575209,310,380,1655,35280,1042178,51970,11332629,52260,805428,2320,583,6310,223754,18140,219742,2300,22627,0,0,70660,1682731,70650,1636914,20790,44520,83710,4919181,47153657,6300,143654,77060,1781369,5430,21288,79350,523727,49900,50902,82940,798009,83760,822953,70920,1271744,880,11714,6540,5065,9630,204993,77560,1737602,6010,368661,76130,1865619,155040,64562763,155010,15126510,1570,22552,0,0,94390,453841,45960,138395,10950,6304,0,0,0,0,50920,154311,4460,20538,33110,275074,0,0,0,0,152920,15015440,0,0,0,0,0,0,0,0,0,0,154800,14656237,155010,15506402,67300,124689,84730,377325,82970,2260444,70770,1719523,51770,627223,21680,1054096
5,AR,0,"$1 under $25,000",477680,301150,64470,103160,438570,15570,230380,339000,721570,10990,6840,4150,2540,110950,90530,6208025,477580,6298661,379500,4956348,57720,44133,23870,42049,21380,27181,850,538,83550,556737,21440,26270,22290,149499,53850,481263,7430,9640,22821,22220,47578,5590,13939,85140,90636,300,72,0,0,3730,12723,560,1766,9410,7672,473480,6934019,473470,6804801,68010,129357,3200,72337,69257,2270,36580,440,742,1580,1681,1470,2894,1300,398,2850,7532,2970,7743,880,6580,0,0,0,0,20,82,1830,8310,100,1823,13270,8715,180110,963756,179970,98451,0,0,3300,1543,71750,23153,720,26,2160,760,9910,4903,23200,3833,36380,12448,180,104,70360,98355,12980,76869,13470,76353,432610,1096434,197910,552415,179470,491148,115580,182524,18660,15621,6210,4783,126100,74645,193640,175320,0,0,0,0,41770,35640,407130,955684,405730,951952,1330,2323
5,AR,0,"$25,000 under $50,000",330260,151080,92550,78050,306020,8230,171320,244670,648820,5940,3870,2070,400,79340,69780,11878714,330260,11985846,289980,9952994,57970,53290,25670,59729,23340,40149,3620,2953,41320,316115,22470,61446,23300,241339,55660,889446,8530,9930,30804,57610,398256,7380,56583,64110,107132,7110,1731,40,1055,4380,19532,3200,11782,25850,24350,322030,5567295,322040,5477173,46590,91893,8360,198819,354078,5430,80372,5120,11525,2730,3741,5110,9115,4700,1940,7570,24862,8140,26535,4020,27038,0,0,0,0,130,363,5990,38079,250,4547,34260,49988,327580,6071335,325420,657326,0,0,7440,6329,165860,189387,4660,206,12730,7300,19050,18604,64970,13656,120510,147731,1970,1523,29310,67014,11730,64488,12340,68596,320430,1295255,95970,229468,86830,204527,88570,183099,11640,9652,2570,2498,229140,470398,246610,545157,0,0,0,0,52340,73322,276920,822336,275140,816366,2130,4277
5,AR,0,"$50,000 under $75,000",174090,57110,91720,20240,160720,3630,100830,115270,387970,1250,480,770,0,26690,50630,10711774,174090,10808102,148980,8294398,52570,55597,24540,75693,22790,53418,6310,6161,26410,218923,21950,92690,19490,272575,42790,1011007,6620,5030,17552,42430,663050,8190,91936,46720,96328,6040,1545,50,652,3340,18898,2870,12600,20430,22950,163000,3251793,163000,3187579,32240,63410,11550,286610,764683,5320,79209,8940,27416,2090,3943,8780,16094,7920,3240,10870,48082,11580,51262,7630,52721,40,377,70,42,100,182,9340,70321,820,15997,26880,64025,173740,7116997,173280,844530,0,0,2320,4758,83830,186762,6490,453,8690,4960,10930,12871,16680,2739,66290,159961,2040,2473,19640,50506,2080,12812,3620,21312,170560,990266,1700,849,1130,554,18630,34187,7370,6311,0,0,152750,658817,158570,719372,0,0,0,0,44050,90593,130470,358956,128390,352406,2760,6076
5,AR,0,"$75,000 under $100,000",106470,19760,78380,5610,98760,1790,64560,66530,265700,170,0,170,0,10910,34450,9272825,106470,9350114,90460,6847006,42290,53974,21190,81688,19380,59022,5430,6178,18270,166550,18720,109788,15460,284511,31460,952950,4370,2700,10809,28890,607008,6360,105317,31840,77289,5190,1433,20,323,2080,13316,1440,8036,13850,15843,95910,2158261,95890,2111734,22120,45407,9540,252185,869119,3190,49606,8190,36927,730,1811,7930,16845,6720,2828,9160,54674,9490,56077,6880,51786,50,492,200,49,50,84,7510,64918,410,8543,19620,61797,106370,6761240,106130,840955,0,0,660,2535,50480,143382,5040,474,8210,4988,7990,9507,0,0,42880,123169,810,1208,12800,37107,0,0,1000,5652,104790,902224,0,0,0,0,2120,3816,4740,4104,0,0,102740,695318,103880,744589,0,0,0,0,29250,78508,75430,238746,73420,231700,2130,7459
5,AR,0,"$100,000 under $200,000",137210,14360,117360,3200,127920,2110,86910,69480,369280,30,0,30,0,7010,45630,18644677,137210,18820926,117650,13189243,75130,133602,43600,256800,40790,195070,13490,18537,26890,371969,39820,447881,24500,696577,42150,1726754,6480,1890,8363,35220,902629,17620,596693,49500,176249,8020,2206,510,9399,5430,44471,2990,19583,16780,19885,109480,2606228,109410,2547851,25580,54705,27130,873410,4055521,4590,74008,25300,198834,1410,4073,24550,64764,20200,10225,26520,223733,27080,228090,21360,196515,120,744,890,279,730,2823,24110,287298,1720,57861,36990,202628,137130,14909894,136980,2200256,0,0,90,429,73460,212351,12710,2011,12640,7970,9180,11748,0,0,60430,176379,1470,3413,20050,77333,0,0,110,595,135200,2174707,0,0,0,0,20,42,7440,6565,0,0,136180,1983866,136550,2088864,190,48,0,0,53800,254915,82170,342737,77140,305744,5470,31765
5,AR,0,"$200,000 or more",40080,2730,35110,340,37820,230,30890,10780,114770,0,0,0,0,170,12820,20318639,40090,20487849,34910,9251092,31780,311415,23740,2826150,22610,2640297,2710,5996,9810,419101,23330,2102849,7100,343337,8410,484116,1320,40,187,8020,235895,15430,2771710,14420,169210,570,143,890,25135,4390,50535,250,2581,0,0,18280,439591,18260,428677,4010,8628,20310,1679721,13400283,220,6514,19000,642355,610,2206,18830,98914,14970,11804,20130,197627,20310,201552,15750,222797,20,145,680,249,2100,37310,18860,1033959,1120,62899,19800,468417,40050,17533031,40040,3987106,120,1561,0,0,23610,106842,9510,32342,3250,2111,0,0,0,0,14330,43478,130,484,8810,61745,0,0,0,0,39300,4068173,0,0,0,0,0,0,0,0,0,0,40000,3861604,40050,4151108,16820,30256,21800,167143,20620,523612,17700,428937,12860,152845,4810,228839
6,CA,0,"$1 under $25,000",5506120,4069770,635900,725510,4827070,338290,3022550,3335420,7478330,121220,80080,41140,31260,645290,966650,70433376,5505540,72029078,4104140,54123564,759890,596175,368330,809130,328150,478321,33050,24722,1282600,9611776,343490,351301,206680,1426396,441200,3934174,5800,249510,1095727,194690,404028,76510,78135,1293240,1595702,15060,3373,1840,15519,76980,257721,21010,77011,143520,125160,5373020,74110572,5373000,72923777,648170,1186163,130310,3065734,1886668,74920,981705,31760,75114,76390,57368,95100,518149,56000,27444,118590,583177,126600,622820,84140,1099669,780,7412,3740,2295,1990,2511,72460,153512,2360,26517,278560,199669,2285450,12605591,2263020,1282142,0,0,56860,23397,832730,308451,24950,1754,9990,3696,188610,89330,207130,37421,417680,168227,940,780,1088150,1575385,243790,1736032,250620,1689141,4783510,10079657,1935290,4391538,1578320,3644843,966900,1498656,259660,194801,158720,124546,1663730,972670,2602220,2585583,20,10,0,0,790640,763701,4297720,8247241,4268070,8163041,34330,62219
6,CA,0,"$25,000 under $50,000",4401600,2446060,930480,945490,3958580,237910,2578710,2987440,8181990,74840,52430,22410,6700,604570,739390,159743701,4401600,161747072,3859360,134867102,839340,759823,338690,1123194,305780,684932,96840,76518,656080,7715972,328390,774599,204320,2318004,464100,8155364,5980,257320,1385018,464780,3323577,94350,731531,874320,2003371,44890,10559,6580,64084,79970,364067,71040,316281,304890,296431,4141110,67429301,4141110,66633596,423740,796285,260300,6465214,10049362,115530,1532083,140290,298585,112320,145566,203350,1070445,154040,106902,247430,1397664,258430,1495321,183940,2331585,5370,50567,14690,18394,3890,8382,190420,646239,15890,181472,505990,897090,4353340,85163174,4331380,9372598,0,0,180830,154756,2055340,2415858,84520,10909,127030,78189,306540,289464,567480,117973,1483770,1876346,27420,28552,478740,1364887,304630,2102574,316960,2255035,4222910,16060884,974950,2219108,846160,1871916,978940,1942498,200580,149299,106790,101378,3226610,6958015,3447860,8401869,20,5,0,0,829860,1398616,3537420,9038274,3503350,8916193,46540,122059
